date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:05:21	1154/1154	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2022:20:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FProlog-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=861f97074640450983428467a75d8f9e	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Prolog-BCG-Bannerfcfa.png	(from https://www.classcentral.com/)
02:05:22	137363/137363	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:40%20GMT	https://www.classcentral.com/report/thinkific-layoffs/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/thinkific-layoffs/index.html	(from https://www.classcentral.com/)
02:05:23	12092/12092	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2021:29:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FProlog-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=76da3db3d00242c9f24e7a1b4a97a1d3	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/Prolog-BCG-Banner51ad.png	(from https://www.classcentral.com/)
02:05:23	134776/134776	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:40%20GMT	https://www.classcentral.com/report/udemy-new-ceo/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/udemy-new-ceo/index.html	(from https://www.classcentral.com/)
02:05:24	1455/1455	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2022:20:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FASL-BCG-Banner.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=300&s=bf8c3bc9e5c82092cb8481612b4559f9	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/ASL-BCG-Bannerdfd1.png	(from https://www.classcentral.com/)
02:05:27	184590/184590	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2014:40:32%20GMT	https://www.classcentral.com/report/best-resume-writing-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/best-resume-writing-courses/index.html	(from https://www.classcentral.com/)
02:05:28	9201/9201	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2021:29:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F02%2FASL-BCG-Banner.png?auto=format&ixlib=php-3.3.1&w=300&s=0933bd3ef816ed692ee306bab27336ac	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/02/ASL-BCG-Banner4fc9.png	(from https://www.classcentral.com/)
02:05:29	188206/188206	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2018:06:08%20GMT	https://www.classcentral.com/report/best-davinci-resolve-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/best-davinci-resolve-courses/index.html	(from https://www.classcentral.com/)
02:05:29	2083/2083	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:21:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=5822fefc87e87cb1ea48d34e29a6a7ec	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesa8d4.png	(from https://www.classcentral.com/)
02:05:30	170281/170281	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:41%20GMT	https://www.classcentral.com/report/best-free-prolog-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/best-free-prolog-courses/index.html	(from https://www.classcentral.com/)
02:05:30	36931/36931	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2004:00:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollections-udemy-top-courses.png?auto=format&ixlib=php-3.3.1&w=450&s=243e8b030c78e5cd68b2e3ddd8e1bc7f	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collections-udemy-top-coursesb42d.png	(from https://www.classcentral.com/)
02:05:31	188071/188071	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:41%20GMT	https://www.classcentral.com/report/best-japanese-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/best-japanese-courses/index.html	(from https://www.classcentral.com/)
02:05:31	2715/2715	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:21:46%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=0aae02bb5b4f467db8166ec4f4776040	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees7238.png	(from https://www.classcentral.com/)
02:05:32	178649/178649	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:45%20GMT	https://www.classcentral.com/report/udemy-top-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/udemy-top-courses/index.html	(from https://www.classcentral.com/)
02:05:33	102733/102733	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2013:05:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-india-ugc-approved-online-degrees.png?auto=format&ixlib=php-3.3.1&w=450&s=0165b8c5462a88d74b09d1ec21533264	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-india-ugc-approved-online-degrees058b.png	(from https://www.classcentral.com/)
02:05:33	337854/337854	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:45%20GMT	https://www.classcentral.com/report/india-online-degrees/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/india-online-degrees/index.html	(from https://www.classcentral.com/)
02:05:33	2137/2137	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2014:17:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=d4e61966210190218f3d938e05312286	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-social3f9b.png	(from https://www.classcentral.com/)
02:05:34	26372/26372	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2004:00:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-earn-a-masters-degree-social.png?auto=format&ixlib=php-3.3.1&w=450&s=b6c23348d8c869ee66cab69691933e49	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-earn-a-masters-degree-sociald381.png	(from https://www.classcentral.com/)
02:05:35	257887/257887	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:46%20GMT	https://www.classcentral.com/report/mooc-based-masters-degree/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/mooc-based-masters-degree/index.html	(from https://www.classcentral.com/)
02:05:36	1912/1912	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Sep%202022%2010:21:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=4d748a7cdb0f7782a1ead2cee65d37d4	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-socialc08f.png	(from https://www.classcentral.com/)
02:05:37	31119/31119	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2016:23:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-microcredentials-social.png?auto=format&ixlib=php-3.3.1&w=450&s=ac00a29f643507e6d6ae41dd49791dce	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-microcredentials-social5dfd.png	(from https://www.classcentral.com/)
02:05:40	563433/563433	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:46%20GMT	https://www.classcentral.com/report/list-of-mooc-based-microcredentials/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/list-of-mooc-based-microcredentials/index.html	(from https://www.classcentral.com/)
02:05:41	4424/4424	---M--	200	added ('OK')	image/jpeg	date:Mon,%2007%20Nov%202022%2007:02:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=b8900324ced3277ae164a446990e3e9c	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social9f0a.jpg	(from https://www.classcentral.com/)
02:05:41	22290/22290	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Feb%202023%2016:46:32%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&ixlib=php-3.3.1&w=450&s=9fd82b0b3f0af3174ed36f9701d84ba2	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-sociale573.jpg	(from https://www.classcentral.com/)
02:05:42	2158/2158	---M--	200	added ('OK')	image/png	date:Tue,%2001%20Nov%202022%2009:13:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&blur=200&ixlib=php-3.3.1&px=16&w=450&s=f33c3f92427d0d78a9fa871e5366626e	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social611f.png	(from https://www.classcentral.com/)
02:05:44	24655/24655	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Feb%202023%2009:38:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-most-popular-all-time-social.png?auto=format&ixlib=php-3.3.1&w=450&s=1f90fe42cee7ab47ab240f59cfb697e1	C:/Users/Sakhi/Desktop/classCentral/try/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-most-popular-all-time-social1b82.png	(from https://www.classcentral.com/)
02:05:47	733358/733358	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:45%20GMT	https://www.classcentral.com/provider/udacity	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/provider/udacity.html	(from https://www.classcentral.com/)
02:05:48	765099/765099	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:46%20GMT	https://www.classcentral.com/university/gatech	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/university/gatech.html	(from https://www.classcentral.com/)
02:05:49	740011/740011	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:47%20GMT	https://www.classcentral.com/institution/linuxfoundation	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/institution/linuxfoundation.html	(from https://www.classcentral.com/)
02:05:50	736808/736808	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:48%20GMT	https://www.classcentral.com/institution/salesforce	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/institution/salesforce.html	(from https://www.classcentral.com/)
02:05:51	558466/558466	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:49%20GMT	https://www.classcentral.com/about	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/about.html	(from https://www.classcentral.com/)
02:05:52	169380/169380	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:52%20GMT	https://www.classcentral.com/report/most-popular-courses-2023/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/most-popular-courses-2023/index.html	(from https://www.classcentral.com/)
02:05:54	795164/795164	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:49%20GMT	https://www.facebook.com/classcentral	C:/Users/Sakhi/Desktop/classCentral/try/www.facebook.com/classcentral.html	(from https://www.classcentral.com/)
02:05:54	182649/182649	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:39%20GMT	https://www.classcentral.com/report/coursera-top-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/coursera-top-courses/index.html	(from https://www.classcentral.com/)
02:05:55	158637/158637	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:52%20GMT	https://www.classcentral.com/report/edx-top-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/edx-top-courses/index.html	(from https://www.classcentral.com/)
02:05:56	164939/164939	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:54%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
02:05:57	585669/585669	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:53%20GMT	https://www.youtube.com/classcentral	C:/Users/Sakhi/Desktop/classCentral/try/www.youtube.com/classcentral.html	(from https://www.classcentral.com/)
02:05:59	540220/540220	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:55%20GMT	https://www.classcentral.com/about/privacy-policy	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/about/privacy-policy.html	(from https://www.classcentral.com/)
02:05:59	251444/251444	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:42%20GMT	https://www.classcentral.com/report/cs50-free-certificate/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/cs50-free-certificate/index.html	(from https://www.classcentral.com/)
02:05:59	292277/292277	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:55%20GMT	https://www.classcentral.com/report/open-university-insiders-perspective/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/open-university-insiders-perspective/index.html	(from https://www.classcentral.com/)
02:05:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2000:05:58%20GMT	https://www.classcentral.com/report/google-free-certificates/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/google-free-certificates/index.html	(from https://www.classcentral.com/)
02:06:01	547716/547716	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:05:58%20GMT	https://www.classcentral.com/about/careers	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/about/careers.html	(from https://www.classcentral.com/)
02:06:01	313594/313594	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:55%20GMT	https://www.classcentral.com/report/linkedin-learning-free-learning-paths/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/linkedin-learning-free-learning-paths/index.html	(from https://www.classcentral.com/)
02:06:02	470/470	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2000:06:00%20GMT	https://www.classcentral.com/collection/ivy-league-moocs/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/collection/ivy-league-moocs/index.html	(from https://www.classcentral.com/)
02:06:02	533513/533513	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:06:00%20GMT	https://www.classcentral.com/help	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/help.html	(from https://www.classcentral.com/)
02:06:03	275422/275422	---MCZ	200	added ('OK')	text/html	date:Tue,%2021%20Feb%202023%2015:04:59%20GMT	https://www.classcentral.com/report/writing-free-online-courses/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/report/writing-free-online-courses/index.html	(from https://www.classcentral.com/)
02:06:04	530801/530801	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:06:01%20GMT	https://www.classcentral.com/contact	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/contact.html	(from https://www.classcentral.com/)
02:06:04	20/20	---M--	403	error ('Forbidden')	text/html	etag:W/%2214-2voRgIgkL5+ynUghqeKa+q/RIQk%22	https://us-central1-class-central-prod.cloudfunctions.net/extract	C:/Users/Sakhi/Desktop/classCentral/try/us-central1-class-central-prod.cloudfunctions.net/extract.179.delayed	(from https://www.classcentral.com/)
02:06:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2000:06:05%20GMT	http://www.w3.org/1998/Math/MathML	C:/Users/Sakhi/Desktop/classCentral/try/www.w3.org/1998/Math/MathML.17a.delayed	(from https://www.classcentral.com/)
02:06:09	495995/495995	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Feb%202023%2000:06:07%20GMT	https://www.classcentral.com/update-item/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/update-item/index.html	(from https://www.classcentral.com/)
02:06:09	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2000:06:07%20GMT	https://www.w3.org/1998/Math/MathML	C:/Users/Sakhi/Desktop/classCentral/try/www.w3.org/1998/Math/MathML.17b.delayed	(from https://www.classcentral.com/)
02:06:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2000:06:08%20GMT	http://www.w3.org/1999/xhtml	C:/Users/Sakhi/Desktop/classCentral/try/www.w3.org/1999/xhtml.17c.delayed	(from https://www.classcentral.com/)
02:06:10	496047/496047	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Feb%202023%2000:06:08%20GMT	https://www.classcentral.com/delete-item/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/delete-item/index.html	(from https://www.classcentral.com/)
02:06:11	496019/496019	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Feb%202023%2000:06:09%20GMT	https://www.classcentral.com/move-item/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/move-item/index.html	(from https://www.classcentral.com/)
02:06:11	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2022%20Feb%202023%2000:06:09%20GMT	https://www.w3.org/1999/xhtml	C:/Users/Sakhi/Desktop/classCentral/try/www.w3.org/1999/xhtml	(from https://www.classcentral.com/)
02:06:12	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Wed,%2022%20Feb%202023%2000:06:10%20GMT	http://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.classcentral.com%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.facebook.com/sharer.17ee0e7.delayed	(from https://www.classcentral.com/)
02:06:13	496029/496029	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Feb%202023%2000:06:11%20GMT	https://www.classcentral.com/maestro/course-reviews/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/maestro/course-reviews/index.html	(from https://www.classcentral.com/)
02:06:13	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Feb%202023%2000:06:11%20GMT	https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.classcentral.com%2F	C:/Users/Sakhi/Desktop/classCentral/try/www.facebook.com/sharer.17fe0e7.delayed	(from https://www.classcentral.com/)
02:06:14	496095/496095	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Feb%202023%2000:06:12%20GMT	https://www.classcentral.com/coordinator/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/coordinator/index.html	(from https://www.classcentral.com/)
02:06:14	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2022%20Feb%202023%2000:06:13%20GMT	https://m.facebook.com/sharer.php?u=https%3A%2F%2Fwww.classcentral.com%2F	C:/Users/Sakhi/Desktop/classCentral/try/m.facebook.com/sharer.180e0e7.delayed	(from https://www.classcentral.com/)
02:06:16	496051/496051	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2022%20Feb%202023%2000:06:14%20GMT	https://www.classcentral.com/s/	C:/Users/Sakhi/Desktop/classCentral/try/www.classcentral.com/s/index.html	(from https://www.classcentral.com/)
02:06:17	15821/15821	---MCZ	200	added ('OK')	text/html	date:Wed,%2022%20Feb%202023%2000:06:14%20GMT	https://m.facebook.com/login.php?skip_api_login=1&api_key=966242223397117&signed_next=1&next=https%3A%2F%2Fm.facebook.com%2Fsharer.php%3Fu%3Dhttps%253A%252F%252Fwww.classcentral.com%252F&cancel_url=https%3A%2F%2Fm.facebook.com%2Fdialog%2Fclose_window%2F%3Fapp_id%3D966242223397117%26connect%3D0%23_%3D_&display=touch&locale=en_GB&_rdr	C:/Users/Sakhi/Desktop/classCentral/try/m.facebook.com/login17b1.html	(from https://www.classcentral.com/)
